gene	TNT RNA 5	TNT RNA 6	TNT RNA 11	TNT RNA 12	TNT RNA 41	TNT RNA 42	TNT RNA 29	TNT RNA 30	TNT RNA 32	TNT RNA 33	TNT RNA 38	TNT RNA 39
CYFIP2	-0.22379956345676824	0.6270100109831971	1.4010338644698352	0.7977463593174555	-0.38265635538487536	0.7486148146319727	-0.7012004153638052	-0.21297610127366587	0.043313112474786745	0.6878719727218319	-2.6887326093602413	-0.0962250897597069
CYLD	-0.40387768404937324	2.44643776137838	-0.49182777926360743	1.3607483261280906	-0.3131416861309771	-0.287239212924856	-1.2398920864732415	0.23901689253737632	-1.3905610454369057	0.06662887043327777	-0.14327213396640287	0.15697977776823907
DDX43	-0.5053338021290151	0.4429748018285454	-0.5552427860424288	-0.09827049459614974	-0.3845194472684102	-0.0688883901018858	-0.7756861629119773	0.17640062446763377	-0.7514129519246472	0.05847787689698984	-0.6195899271175905	3.081090658898936
DDX58	-1.0049619503164304	1.3317712575050613	-0.2980312612027866	1.6149603165944881	0.9027230848718684	0.5378792842497696	-1.1494970675512688	0.22761445277188372	-0.7540052721383097	0.7473860762009429	-0.5342229571304415	-1.6216159638547758
DEFB1	-0.20287629002801513	-0.6276402330157088	-0.856475762797462	1.0752570714450966	-0.035496069260818754	-0.5349359610234428	-1.0664698890232454	0.5645471581885175	-0.17813354606848172	-0.16647262137790764	-0.690709663819527	2.719405806780996
DMBT1	0.8616819083095146	0.13418003688237748	0.2790686172356154	-0.8340110017888285	1.1428322965075364	-0.18363714213911195	-1.4044792903768464	-0.7680050692441408	1.7908768845233178	1.0596634082850536	-0.8462887148414484	-1.23188193335304
DOCK9	0.7614826258611896	0.19309286559381597	0.7618909477869521	0.19512079161870519	0.3519068399011049	0.8952524434588041	1.1258375656248352	-0.9420493959140156	0.3078973638006741	-0.1892803202399606	-0.8463775546834951	-2.6147741728086173
DPP4	-0.9772679050462262	0.2061321997165111	1.1362195648125037	1.981280755592211	-0.7590785661497931	-1.16585116173872	0.4332536852677341	0.8688533176678143	-1.4650559966668306	0.4970461728704406	-0.7162230162272165	-0.03930905009843102
DUSP4	-0.9773666165981285	1.2665003489345685	-0.0138889631643366	1.2859212273805352	0.05548441241960061	1.6789827756078712	-1.3481937110759794	-0.18647526579575674	-0.7368275447694218	-0.5918150463830398	-1.2471489746764775	0.8148273581205627
DUSP6	0.48445558230450697	0.1049261106717319	0.2342571037000165	1.0874834076936322	0.20808159895228365	0.615981939865129	-0.7508637468298575	1.8365026099824593	-1.2615614991913644	0.2150523329932571	-0.8077921879067352	-1.9665232522350629
EBI3	-0.4571718711241124	1.8111637476452298	0.4527274430131303	1.314781808300503	-0.07626142439891467	-2.102117379741239	-0.5504806968407827	-0.24809714202189376	-0.03238737834330975	0.7179203192527794	0.26569587285397017	-1.0957732985953546
ECSIT	0.9512336475801685	-0.5062781634722019	0.3758374897076333	-0.0062007602212113015	0.9295498465638146	0.6043533152917174	-1.116012198941889	-1.9467178160589438	1.4962736859626646	0.25689654565263637	-1.4106807362447265	0.37174514418032595
EGR1	-0.7344136569090125	2.0887359125577314	-0.762331705831221	0.7840323119077576	-1.2720107693791298	0.24277952966654145	-1.0594575820772996	-0.12294821500475248	0.5797811288221388	-0.12951229814510815	-0.9606437486396454	1.3459890930320098
EGR2	-0.9949437722643515	1.6644188271115323	-0.5733209529894893	1.5111219650841603	-0.8623382077727537	0.09841713199108924	-1.2198705802025935	0.055266892154449576	0.07554250905485498	-0.4554987382828792	-0.8585560513167648	1.559760977432738
ELANE	-1.7258321364204514	0.2328116981709106	-0.1682611394068724	0.8933206782068372	-0.32218449543785527	-0.5331888865988771	-0.47933292379879633	1.1354498445736159	-0.22389424993233883	-0.45502414693555665	-0.6970985249365586	2.343234282515943
ELK1	1.463227368798226	0.6578728654062422	-0.13404481152033307	-0.03112562137907733	-0.9298977175633628	1.1524391751922451	-0.4827351863347468	-1.0017056895600054	1.0468654312778156	0.07210613142810827	-2.1779851892627167	0.3649832435175868
ENG	-0.5719430209594393	2.5044004245647065	-0.5804071911207827	0.5678218006512903	-0.08413617349437999	-0.6201168882592931	0.6890273833567239	-1.3744126857634194	-1.2779469230239489	0.3243781738106111	-0.06957694454803715	0.492912044785984
ENTPD1	-0.28946284546921885	2.811264403866659	-0.5003232266972083	0.5529020511746975	0.38738112950288534	0.3238558192177773	-0.5648283041110951	0.14699621047016184	-1.4048301725174086	-0.1589341856441277	-0.730594651655596	-0.5734262281375323
EOMES	-0.9033607168053921	1.7906845243683704	1.1025817498157409	0.5751365249837851	-1.0753540718585803	0.23593094934238332	-0.1500781231290293	0.0629367111315561	-2.2500696974905035	0.21051226207604096	0.15142806844354087	0.24965181912209478
EP300	0.9297013450811561	1.8227816055004302	0.5487185596470463	0.9536005047823914	-0.16139609651732964	-0.9727071516717835	-1.0751456402494328	-0.22400277781919511	0.4998830911432789	0.002433353064005684	-0.3033631051388383	-2.0205036878216993
EPCAM	0.3623221843680279	-0.9158707207392891	0.7549529052208911	0.8399228434937447	0.2026867609263703	-0.08131513841523587	-0.10279173483288116	0.8869813463366363	0.2592567229436618	0.8787187444151819	-0.255588979269851	-2.8292749344472505
ETS1	-0.24846058644762425	2.5186367894299204	-0.16957440893385342	-0.05227590674365413	0.2811060519373385	1.3257817282546993	-0.4125294176974322	-0.764553232352013	-1.4039079263921688	-0.23585840002070882	-0.9640646778202052	0.12569998678572863
EWSR1	1.1640791704732327	1.3426246266106432	1.0658618707445755	0.3752613856097685	0.22014843134697026	-0.5815697971599334	-0.36772637784975615	-0.917511986097395	0.6075580729801615	0.28000350387132206	-1.0155157253373943	-2.173213175192187
F12	0.7077647690873112	-1.2180591852220959	0.43619518574550215	0.9033195375952281	0.4328666919974343	0.46860848290787005	0.24662239265469227	-1.7390276753258769	1.4367924144967064	0.5981714155323695	-1.6421552812538043	-0.6310987482153311
F13A1	-0.23341077172213337	1.7886316538571336	-0.7583356234053668	-0.6760272318779447	-1.459648514742254	0.06998279843087758	1.1422392417142733	1.395449142639652	-0.8987180285514345	-0.3135787210747303	0.814068914468913	-0.870652859736963
F2RL1	0.0462044260780605	-0.48883368230585666	0.3578982837963084	0.49330159024996884	0.28535377100804227	0.12544114919784127	-1.3529704473244706	1.777969147657228	-0.36148215464963995	0.8481173379284269	0.5399275725721813	-2.2709269942080996
FADD	-0.020486184082280666	0.7193559807640455	-0.17683646473481981	0.2806932393238586	-0.3840270582254887	0.42358719790643207	-1.551904257016443	-0.7718337171943088	0.3538607762645894	0.11299688423606832	-1.4147235704575358	2.4293171732158965
FAS	-0.99784490524688	1.9713255675374717	0.24646055685280557	0.16578492358113975	-0.2951078753407247	-0.9898563547201499	-0.8278589857977436	-0.0839101326500487	-0.9055888891543746	0.2560609394847181	-0.5578352951120048	2.018370450565794
FCER1A	-0.7292167424432943	1.1600229466976788	0.04276139339123223	1.0939731994755058	-0.09387443422008009	0.16290057848800713	-0.18422215443450868	1.2609557827860927	-1.8542669835157362	0.34937774895184615	0.6152589027109776	-1.8236702378877112
FCER1G	-0.6090950975465846	2.3566505827639634	-0.4022403134171167	1.604242949221662	-0.5831427516012881	-0.7016132392161878	-0.7820357041667666	0.15629098803910005	-1.084796297449495	0.5668591041431544	0.08410622693048138	-0.6052264477009197
FCER2	-0.3173147650851688	0.46573152595037687	-0.15665032377076527	0.04300620417302024	-0.13964130270664982	0.888357187245151	-1.553883351699226	-0.1131264495291059	-1.9863996377497806	-0.046780750785746214	1.7888361724051796	1.12786549155272
FCGR1A	-0.7899552453198727	1.1701412466604495	-0.49331653222993826	1.075632435722721	-0.014024440863135828	-0.2658650688243173	-0.8706896106880432	-0.5771779879847398	0.23345300897735188	-0.272353668471906	-1.467717235562695	2.2718730985841202
FCGR2A	-0.7763672481914307	1.7160797717339853	-0.6932539763514909	1.8492647541225966	-0.8097491935358613	0.10647878803066606	-0.452507203252654	-0.31850728319398935	-1.2094920468745105	-0.09160112625955613	-0.6287991412109831	1.3084539049832222
FCGR2B	-1.3616094197482134	1.8867859412577195	-0.020714803013623318	1.0812182804897459	-1.0421616337926376	-0.659197149296263	-0.841644744496658	0.6936434941454653	-0.9149195374075558	-0.5667386081587112	0.9846389745116012	0.760699205509139
FCGR3A	-0.49316193485242177	1.816562237446993	-0.10591854123595217	2.074754288858937	-0.49520769828290967	0.22577188069080406	-0.22276603396031866	-0.4376466687780894	-0.8979796602186899	-0.34017644687463894	-1.5744571302562917	0.45022570746258955
FEZ1	-0.3233273156793302	1.8862437239511567	-1.20007462096757	-0.02516616606626322	0.14502906493140474	0.22333473565893638	-0.6039851178977216	-0.5447103936910648	-1.5505401980951208	1.0301851541708402	-0.5756511812178733	1.5386623149026
FLT3	-1.0551553916123375	1.871050109475002	-0.425026439303894	1.3699450445532264	-0.4135011213822614	-1.5244700526141353	-0.8032990394629504	0.5629085712994517	-0.023102459877677388	-0.49573831814582897	-0.3020559590097105	1.2384450560811167
FLT3LG	-1.2633786258311277	2.550548516132498	-0.04062968454617697	0.6894055826440867	-0.964546067389909	-0.4214259722559808	-0.7035836051363735	-1.0139149776747851	-0.08018019848329586	0.37812907866100653	0.0720540425749155	0.7975219113051304
FN1	1.0675419181541939	1.0153735451255825	-0.4918337968794743	-0.7337237247195352	0.010339725338692943	0.1264043804577854	0.2397347169207902	-0.2503434474958174	-2.4916252749837158	-0.11369757133428866	-0.018724046898062726	1.6405535763138526
FOS	-0.39545307416243924	1.8433547804491381	-1.0938593121406592	1.0955082611571991	-0.9499519744624888	0.09717089883281546	-1.1980472296001248	1.122778665291101	-0.8297006974243706	0.009664976583092556	-0.7748904523181749	1.0734251577949057
FOXJ1	-1.445680069883489	0.5371243638143153	1.0260199799054575	1.0257844205296265	0.7526165158399886	1.1608555920600194	-0.7416384594539916	-1.7415795018634674	0.02218546272054848	0.3246019084319783	-1.323303884731902	0.40301367263090987
FOXP3	-0.5134124820515225	1.8817501105202068	-0.184140000720699	0.6812626866337783	0.9392306428614495	-1.0802154231042085	-0.7532293855954844	-1.192602896107695	0.0942295419727468	-0.46784556456470094	-0.9780462572635428	1.5730190274196818
FPR2	-0.3882213865493085	1.5527985866871825	-0.7594890669024756	2.0338254318517026	-0.41278613409047915	0.1524573711404967	-0.4253584543989501	-0.35308373346569905	-0.7543278961207079	-0.8188942494943734	-1.1322754306016865	1.3053549619443008
FUT5	0.18298588330971488	0.3030349466566928	-0.8134879845581867	0.8019488328486337	-0.89113253552628	-0.08476900253939258	-0.4655636079604213	0.44595265964409936	-0.6831124904626421	-0.6721222304453429	-0.8886537574553739	2.764919286488499
FUT7	-0.8450206002205803	0.7913770448012502	0.29735858570188395	1.1932796697449823	-1.0486685221605494	-0.3167736048219312	-0.6179314446906448	-0.01790896336617413	-0.14524224850572165	-0.3721141647567189	-1.3058737725636245	2.3875180208378404
FYN	-1.1370210808732315	2.3445907758496194	-0.017121457156447018	0.21820003949579786	0.04309494308157081	0.3032980561195235	-0.08586581586828618	-1.305420305562259	-1.1436462214077938	-0.38052680314481113	-0.2042713431914296	1.3646892126577317
GAGE1	0.13685017790145815	0.9414546619307465	-0.43011215649740386	-0.3867025148822671	-0.14239138750447944	1.0384613583627718	-0.6836622354197042	-0.5619518015363606	-0.8917476050361562	-0.6049741082503675	-1.0050512526768247	2.5898268636085793
GATA3	-1.2261230051799885	0.949649972655567	-0.40312610792301923	0.15970889928888216	-0.583519365837469	0.7086075496475688	-1.8162366950358546	1.0979342692974088	0.5117676747838372	-0.7956282348996879	-0.347770006542914	1.7447350497456757
GNLY	-1.1808557418448096	2.032514677279033	-0.5084225335257886	0.18763183478900772	0.07151087008328458	0.2863551555866695	-0.2203918725532637	-0.6381575429235621	1.3356853188823674	0.3766187419366006	-1.9185751500115011	0.17608624230195716
GPI	0.8699509399326509	-0.44005727775389913	1.0483264444690044	0.8046693472531932	0.37991722184627286	0.5133181916767497	-0.7723487131344081	-1.7159125310050913	1.212013724277421	0.6969225800848889	-1.1801215441104032	-1.4166783835364127
GTF3C1	1.487911625349257	1.7329504379442462	0.19038009665092887	0.8535384723113266	-0.23991186056263564	0.5588760518473888	-0.12223425066613931	-1.1046705106013779	-1.4337303656469156	-0.16431773790098775	-1.505428455062753	-0.253363503662369
GZMA	-0.4911993988720533	2.075147600181128	0.5204284500886514	-0.3463991513697652	0.3682226593482272	-0.6873604017225012	-1.9794264762470248	0.5649467658103068	-0.3843277466407685	1.2800643503133746	-0.4019979540947088	-0.5180986967948542
GZMB	1.0230775341156482	1.0456415087069788	0.49731970508748385	1.2309105254063004	-0.616723768556853	0.8423464251883834	0.3379343271174209	-1.1190413189852733	0.1965615812919512	-0.8097631109197331	-2.178102991628181	-0.45016041682412705
GZMH	-0.5414355775048779	2.337494107935173	0.6082393204575988	-0.06127847528036041	0.09361857103688007	-0.17216115891168737	-0.6454921045521024	-0.39875988686106506	-0.6987306365348415	-1.2851937345225524	-0.8063461822614687	1.5700457569992965
GZMK	-0.4101958563504627	1.8531314782992538	1.522803186918954	-0.24687746169678002	0.10720977943225675	-0.228977454274976	-1.1957679385897464	-0.5549362994998402	-1.3633643237504864	-0.877195966812237	0.14213770369958162	1.2520331526244775
GZMM	0.14193123050730666	1.3233024394981237	0.14193123050730666	0.06688806436770822	0.1947349228455358	-0.3342279367647084	-1.7222880673651606	-0.5308523596068465	-0.6837235564055225	-0.15495528669010192	-0.8186148329353232	2.3758741520416944
HAMP	0.20012949085105555	0.6935719081615294	-0.5160591469026744	1.4931771309430546	0.16884492203641122	-0.2962810690510304	0.38723582152289704	0.19182755081786426	-0.01675426861444723	0.06364748026068048	-2.8976721631766336	0.5283323431512945
HAVCR2	0.5531948745987328	1.7651352323571654	-0.6177401382341283	1.4704475190027089	-1.1441520272056074	-0.4002190442702318	-1.4886778403670138	0.7978628757676829	-1.1581582579507392	-0.23738030937348853	-0.09350775892382786	0.5531948745987328
HCK	-0.7490880215385323	1.8565747867345719	-0.9820589637368294	1.6612787799195772	-1.2407375416005606	-0.1522371890049315	-0.4455761939325606	-0.34456204147121033	-0.6776342085080652	0.05920576483220905	-0.33228638570878327	1.3471212140151088
HLA-A	-1.0866696006483196	0.5270525210946193	0.022919401004955545	1.0195190284821536	0.7091925109554724	0.7704264832397938	-1.2004865808435354	1.4862347516964745	-0.3330445023944591	0.8084790932527114	-0.9868254045674953	-1.7367977012723899
HLA-B	-0.7153129546353686	0.5948187091358889	0.42002613271220934	1.35636842570802	0.6998361470339011	0.6412034894266363	-1.5670421385349058	0.9537522866214797	-0.5506417193211471	0.8618528068712804	-1.051585346629598	-1.6432758383883876
HLA-C	-1.413563013925522	0.7087586565134307	-0.41238602951332454	0.771394666043523	0.19734165314474633	-0.12629049471870132	-1.3990972614539146	1.224681085805455	0.5658080952538734	1.7546901703521447	-0.7457340213025254	-1.1256035061992082
HLA-DMA	-0.5847565230212834	1.4666251012411333	0.1892839887326141	0.7910645569169817	0.07488919155136964	1.1003407137416545	-1.6975036847592295	0.4986456889381301	-1.2866352479841536	0.6454010945979515	0.3260204866061752	-1.523375366561323
HLA-DMB	0.10689445012956117	1.0230723347419253	0.5344374225384448	0.6398912195183601	0.299084626241626	1.499287544883999	-1.6286581472124222	0.43711158850980725	-1.8307765606661917	0.28808038604694264	-0.0947731408849222	-1.2736517238471232
HLA-DOB	-1.5166512392707518	1.3833381085259797	0.8954841376310797	1.574960458426668	-0.5015530354000872	0.4293962581197782	0.14002307813627385	-0.8624509400594038	-1.023416238028723	-0.3721050191204002	-1.1000936456051114	0.953068076644697
HLA-DPA1	-0.17909471701118582	1.5021286441683503	-0.15592307474063688	0.3289889979732951	0.23180636805008245	1.172018441836324	-0.7877355334568342	0.5631780858562432	-1.2203100069315709	0.5978118258927517	0.25033082727131295	-2.3031998589081355
HLA-DPB1	-0.28837743050261117	1.5100010306987017	0.2582232185632044	0.7969855581398337	-0.05923234746572427	0.7479660222830619	-0.8456646001509841	0.5776409682063562	-1.1438833137903603	0.6934336612722755	0.10304616451741698	-2.350138931771179
HLA-DQA1	0.4152784123360325	1.0015327246568537	-1.5410547421785818	-1.2458236919550059	0.7990999094878273	0.9544593203295041	0.38783104341917585	0.8177605647994027	-1.2680228072285114	-1.4305773954710468	0.9145527147372307	0.1949639470671198
HLA-DQB1	0.7575006559878671	1.4376772693880322	-1.9772383724760305	-0.982025661307676	0.7728199811134598	1.0947567578623585	-0.010287596442709063	0.37088750083923	-0.9471696782313082	-1.1038713245095453	0.6568666639914003	-0.06991619621508183
HLA-DRA	-0.016758913783382234	0.9866236494047059	0.49906153278574905	0.8617048700024706	0.32492436495559146	0.9010859992572301	-0.6042112052024207	0.4781494787044453	-1.395376451996667	0.5743755201110579	-0.11283058511284552	-2.496748259125948
HLA-DRB3	-0.6500914187186976	2.038132533063915	0.0889739618907981	1.156143155381688	-0.35125013783417136	0.34498396837444933	-1.5165273733649027	-0.015701796928589525	-1.2325908143415432	0.5735522447724329	0.6747108292616008	-1.110335151556971
HLA-DRB4	-1.2321150038268849	-0.6630868492318163	1.1870432988913688	1.5028367926670232	-0.9754760256793563	-1.1713649409185274	0.5957787410173984	0.956148279045885	0.4180310227179663	1.0526265388929796	-1.063103376022639	-0.6073184775533946
HLA-E	-0.6834904368519645	1.1248108055513235	0.24905538977731467	1.6018824732900874	0.3550609370714805	0.17148084470519506	-1.2075659370446363	1.2159316864617982	-0.7405990722001979	0.45612936701141177	-0.743042475654504	-1.799653582117344
HLA-G	-0.4370603781847422	-0.01873782403792071	0.8375393934156063	1.4877934648806264	0.25253196367555414	0.3127908815059894	-0.9899797703664478	1.340201011712894	-1.4500790251492688	0.6513876847746257	-0.13998982353558292	-1.8463975786913374
HMGB1	1.6977187999102121	-0.8468585926742095	1.1833090282994603	0.013986927714260841	0.6195802736879752	0.4882089658357345	0.45154590086000707	-1.4361048472136593	0.21908841470621124	0.12149571903035872	-1.9245239630313695	-0.5874466271249915
HRAS	0.4925089263364201	-0.37224216591887127	0.5187611142865971	1.6046492945739357	0.37845994705729374	1.1074732080093779	-0.5766239301149622	-0.334976107455423	0.7062805792410952	0.03201446141962772	-1.516509476856728	-2.0397958505783556
HSD11B1	-0.7485434818891198	1.2110008890167878	-0.340945551078515	0.34966196152967605	-0.32250214137137717	0.34049302049806823	-0.17805198333170957	-0.36700092525281386	-1.4756027051043263	-0.7302646838719191	-0.2973829914898178	2.559138592345061
ICAM1	-0.24994670482154893	1.440694067203659	-0.5527619698816305	1.8492200267829366	-0.5239272422123558	0.5980057992590248	-1.011984468122207	-0.9380532323595503	0.27683241797385366	-0.5626851439987213	-1.4185646790080564	1.0931711291845951
ICAM2	-0.4944327914487003	2.4615711304659045	-0.28607033988756675	0.43461921818393606	0.7552744152104982	0.762713216958307	-0.3427203289379441	-1.0022726017447265	-1.23808337432886	-0.6606535118134931	-0.9385964555078935	0.5486514228505263
ICAM3	-0.9314850909056023	2.0929465118920474	0.22398411946780214	2.023626116287398	-0.43216136606456496	-0.06929594032788412	-1.3678928733743136	-0.1973420864800125	-0.39193400101867953	-0.13631256094761018	-0.38024117404633306	-0.4338916544822368
ICAM4	-0.7080139627914244	1.3035972842418637	-0.7455476042591741	0.6219534126086788	-0.3860662501259951	-0.3797887750438565	-0.9113302354126386	-0.6035975346495935	0.08132736742820913	-0.37353957697234447	-0.5330507917534023	2.634056666729676
ICOS	-0.20214141144358813	1.916305206390424	-0.28800136232860585	1.044178357187024	-0.10675778319344209	-0.4949538123798072	-0.5227469412658932	-0.9867268320068542	0.3400973169139009	-1.1450867395092028	-1.2060888544312718	1.651922856067323
ICOSLG	-1.2570813121878164	0.7353347168536997	-0.2148779780595772	1.2326735947262144	-0.6750733274957944	-0.8288939923710349	-1.036263868898155	-0.34931262107281696	1.72169065190829	0.9960059408551609	-1.1535446450637836	0.829342840805635
IDO1	-0.29571848669962847	1.6701192372177351	0.40466201791683076	1.6752491641492004	0.46204146146136205	1.1076608118002074	-0.7049179519022623	-1.0925715419995232	-0.7675612581492904	-0.7709088626975366	-1.2988951934619666	-0.3891593976351348
IFI16	-0.8292604327782469	2.325750345800952	-0.1956646959507797	1.0912234322243206	0.7011255730407753	0.5783911683827162	-1.2001341406902335	-0.5521910644167665	-1.3606199976693445	0.10364491257126564	-0.2274930461772842	-0.43477205433734156
IFI27	-0.3817501127636949	0.36755926258957605	0.3362499450865613	0.8455207993982254	0.9645069392880239	0.6305036955540106	-0.7099024737527061	1.0549505640407517	-0.8489753769082241	0.855376966247862	-0.6499769203803815	-2.464063288400002
IFI35	-0.6651908805055184	1.6989603681724954	-0.6399763960181709	1.2769646288063057	0.633376280497454	-0.1322066814578753	-0.6438985483594128	0.997548779600249	-1.1306582872195137	0.5127457303430182	-0.10483188716303786	-1.8028331066959908
IFIH1	-1.7422702362855884	1.376355620232018	-0.14480336992290987	2.0205481993856553	0.593300975774573	0.7362033536169916	-0.8323484823884604	-0.17872568564007438	-0.2539214989789657	-0.06007463376637062	-0.49903804005933927	-1.015226201967542
IFIT1	-0.8414042394041369	1.2585625032164984	-1.0451192665668685	1.6057965223201767	1.4070503291667964	0.013124520025577196	-0.7720192253936216	0.2437933959990096	-1.6347258560927957	0.4677557859492753	-0.7145136955006681	0.011699226280757185
IFIT2	-0.7526708560708286	1.0090624447411998	-0.8766891728113523	1.6935333618681612	0.08053243388564223	0.037613525645847995	-1.242659083667329	-0.13675132928477013	-0.8732311473285966	0.08148380173139069	-0.9170030413716401	1.8967790626622805
IFITM1	0.17773813932488225	0.48166224717052725	1.1250109515074858	1.17685201126609	0.40589697909306793	0.110366278137476	0.5353194840865915	-1.7102626557557974	0.5822229549567406	0.3509388465947874	-1.6102338803070966	-1.6255113560747747
IFITM2	-1.373728993621057	1.6898372060512195	0.0343828953045343	1.662994791264445	0.17439411510814837	0.47715836865461325	0.33956854706575934	-1.1511141729550056	-0.7710004310550689	-0.0989391513408575	-1.4148697332710884	0.43131655879436664
IFNA1	-0.6201191370750108	0.23224411358371166	-0.2380195183158276	0.562091554613173	0.2586100909259619	-0.2380195183158276	-0.8767033253799027	-0.46959496126912975	-0.21773229460688096	-0.7624740534156522	-0.6371871143520325	3.0069041636074134
IFNA17	-1.1160456801892225	-0.06192269804129005	-0.615689892992857	0.2937398726304519	-0.29645111990786893	-0.11887347040849784	-0.9204671946977521	0.6048224202999097	-0.01711620997683648	-0.3484586877232986	-0.3567068375742147	2.953169498581475
IFNA2	-0.15836726401446652	-0.5177667350337818	-0.07151789913709339	0.3119044502640216	-0.27076536917456107	-1.3158620219149233	-0.2487002569714037	0.044039591782991896	0.0913920450920009	-0.2856569051216834	-0.6216352858473378	3.0429356500762426
IFNA7	-0.6394254772381632	-0.1540027363627448	-0.8848368778522115	0.04210745002690311	-0.09358127928894618	-0.5983616617516496	-0.6474874516617449	0.3222273960796688	0.29762447789974056	0.016920110580816747	-0.7106115725497157	3.0494276221180456
IFNA8	-0.5147915756369934	0.3914526210153675	-1.2412741853786153	0.49702214829067815	-0.659036464014431	-0.6551442594507267	-0.4529589191120485	0.26822306172826904	0.1428493462202633	0.017036118832506653	-0.6570889970040238	2.863711104509748
IFNAR1	-1.387713595966399	1.5710586142469336	-0.5647733995301201	0.6336913170406578	-0.4284952529417942	-0.4800584685081812	-1.7097351864988009	-0.029336741467043792	0.876517376869355	0.40706593646931244	-0.4429497901383354	1.5547291904244107
IFNAR2	0.2077798843661206	2.1512911193396786	0.01620085376912684	1.2284700069697299	0.08648428429392839	-0.20279875557195237	-1.4991813776646021	0.1448659579464859	-0.40968810982186304	0.6697885415764516	-1.0916267944992768	-1.301585610703819
IFNB1	-1.4272167998643206	1.3343041456267806	-0.2411640089413203	0.32238538968989144	-1.2999767273494767	0.44515056494633953	-0.37396198220937543	0.49738922129580593	-0.15383406755686446	-0.61809779864081	-0.6902276156673133	2.205249678670667
IFNG	0.1215304909166008	0.6598294253405788	-0.7070297880024122	1.4723577854395316	0.1461073309640133	-0.39714034352097916	-1.1882926897677366	-0.7288446918072565	1.145136701303288	-0.6794958745041707	-1.49919821992012	1.655039873558667
IFNGR1	-0.20177458705925713	0.3385509334666895	0.15466026090180585	1.5735348376770375	0.43630116398949187	-0.021420136694905636	-1.2738736571285667	0.9212127110719905	-0.6814112175281889	1.2775900437842733	-0.4243448681154597	-2.09902548436487
IFNL1	-0.279313096173563	-0.6511629624590777	0.17080608339381242	0.6095717207799991	0.42488356589838744	0.14074936030060958	-1.1183982447211307	1.0171850251793757	-0.24090977504970407	-0.9122448810186476	-1.5001345616019417	2.338967765471881
IFNL2	-0.28335601818812983	-0.4390430739674986	0.10767375176316539	0.8449770486926151	-0.7553847876413164	0.01312762668637155	-1.1797005056525944	0.5324446792727155	-0.20756272428916805	-0.5482394857967074	-0.8560308629934771	2.77109435211402
IGF1R	0.13542850159754383	1.5106100164229528	-0.2092943477384181	0.09441243740724854	-0.67431472722461	0.0829636267479895	-2.058878235603866	-1.0830341923649056	1.2469379380531889	-0.3617669228703392	-0.12274363307915917	1.4396795386524077
IGF2R	-0.7343554244975778	1.515353237965891	-1.0082106083306952	1.4303015285338527	0.48307887405883365	0.9467711930135772	-0.6866516551485841	-0.8022605474194586	-0.28896928599811705	-0.11210534890172576	-1.6915635814024212	0.9486116181264392
IGLL1	-0.32040433375623617	0.6851788573507016	-0.7620421889514281	0.2692000050782204	-0.5856122411467246	-1.0729553514162322	-0.787920720978414	-0.1731747194817652	0.6650005935118446	0.2774596369092706	-0.8975036889190502	2.7027741517998183
IKBKB	-0.39710556212980197	2.1967468729603095	-0.10641260052705052	1.5557525258141442	-0.49076615001321766	0.21339292188959869	0.5188365342501079	-1.7301532235136567	-0.2667645325201209	-0.12282181376925663	-0.6137747947506443	-0.7569301776904354
IKBKE	-0.6122642116184206	0.7041328138810993	-0.11015573967255698	0.7554446647920177	0.29022335512672226	-0.1172301454253018	-1.1159736394454893	-1.4865909925571044	2.2466708228679004	0.8269289395342788	-1.0830197953745728	-0.29816607210857254
IKBKG	-0.026959665286351943	1.1970363699022672	-0.17102387843770883	1.5395329788731622	-0.5517614633439338	-0.4889473372429089	-0.4120573747946514	-1.5940527255389698	0.9800436826989538	-0.4828661043879055	-1.358098684862449	1.3691542024204804
IL10	-0.6282006318237842	1.9107750331919673	-0.5312262878263297	0.8043198086704164	-0.24819985910482678	0.3811344437038783	-1.1885595898497683	0.11049569486671135	-0.17320619172745355	-1.059690793456939	-1.1112854435905877	1.733643816946715
IL10RA	-0.6587157321077383	2.4166270922542292	-0.3754781172092057	1.3500842484412368	-0.4439568999812191	-0.10407058035074178	-1.3989251051284246	-0.6933608206157401	-0.743073372384963	0.6029614576570503	0.33999074688421865	-0.29208291745869513
IL11	0.20169176929773178	1.5430521428410977	-0.9237604968637997	0.6352923350835519	-0.35731519080574026	1.2352349940260912	0.2604779162090984	-1.1312018194051696	-0.4228120409607676	-1.1654791930367567	-1.3115503668897468	1.4363699505044132
IL11RA	-0.2715690785561335	0.5964648524991715	-0.5107300725044499	0.3377679643795659	-0.17120796608386019	-1.1111097806426624	-1.394032259674991	0.31374919896335474	0.9557327640595102	-0.5961597469554558	-0.6409457733996291	2.4920398979155727
IL12A	1.3754004246648037	-0.09578461769631905	1.355844595243458	-0.09191109394866347	-0.3143866319647627	-0.3019533658618354	-1.4478876044325137	-0.6146974347182231	1.1676940984146862	-1.188638112098283	-1.1049509694315598	1.2612707118292192
IL12B	-0.12363225683881458	0.41629121076373093	0.2865399686241199	-0.22453063461179767	-0.9156919284548923	0.6140255209412994	0.10773752153250629	0.2865399686241199	-0.7484084388339449	-0.22006044925753368	-1.9331810854015314	2.4543706029127375
